ID,headline,order,recalled,accuracy,Weightvar,accuracy_bool,recalled_bool,is_fake,classifying,DP_INCOME,DP_GENAGE,DP_EDUCATION_BAN,DP_USHHI2_der,EMP01_der,USRACE4_der,USRETH3_der,HCAL_REGION1_Label_abbreviation_US,HCAL_STDREGION_US,USHHI2,resp_gender,resp_age,DWD1,DWD4,DWD5,DWD6,GRID_DWD9_1_DWD9,GRID_DWD9_2_DWD9,GRID_DWD9_3_DWD9,GRID_DWD9_4_DWD9,GRID_DWD9_5_DWD9,GRID_DWD9_6_DWD9,GRID_DWD11_1_DWD11,GRID_DWD11_2_DWD11,GRID_DWD11_3_DWD11,GRID_DWD11_4_DWD11,GRID_DWD11_5_DWD11,GRID_DWD11_6_DWD11,GRID_DWD11_7_DWD11,GRID_DWD11_8_DWD11,GRID_DWD11_9_DWD11,GRID_DWD11_10_DWD11,GRID_DWD11_11_DWD11,GRID_DWD11_12_DWD11,GRID_DWD11_13_DWD11,GRID_DWD11_14_DWD11,GRID_DWD11_15_DWD11
1147306114,J,2,no,,0.600294675625689,,False,False,0,4,5,5,8,8,1,2,11,5,16,2,43,2,0,4,2,1,8,8,8,8,7,4,3,4,4,4,4,5,2,3,5,5,4,4,4,2
1141404252,A,1,yes,not at all accurate,0.762636662671286,False,True,True,2,3,6,4,7,4,1,2,34,5,11,2,59,2,0,4,2,1,8,7,3,1,3,3,4,4,1,2,4,4,1,4,4,4,3,3,4,3
1141404252,B,6,no,,0.762636662671286,,False,True,0,3,6,4,7,4,1,2,34,5,11,2,59,2,0,4,2,1,8,7,3,1,3,3,4,4,1,2,4,4,1,4,4,4,3,3,4,3
1141404252,D,3,no,,0.762636662671286,,False,True,0,3,6,4,7,4,1,2,34,5,11,2,59,2,0,4,2,1,8,7,3,1,3,3,4,4,1,2,4,4,1,4,4,4,3,3,4,3
1141404252,F,5,no,,0.762636662671286,,False,False,0,3,6,4,7,4,1,2,34,5,11,2,59,2,0,4,2,1,8,7,3,1,3,3,4,4,1,2,4,4,1,4,4,4,3,3,4,3
1141404252,H,4,no,,0.762636662671286,,False,False,0,3,6,4,7,4,1,2,34,5,11,2,59,2,0,4,2,1,8,7,3,1,3,3,4,4,1,2,4,4,1,4,4,4,3,3,4,3
1141404252,K,2,yes,very accurate,0.762636662671286,True,True,False,4,3,6,4,7,4,1,2,34,5,11,2,59,2,0,4,2,1,8,7,3,1,3,3,4,4,1,2,4,4,1,4,4,4,3,3,4,3
1146983406,B,4,no,,0.579052238275037,,False,True,0,4,4,6,8,1,1,2,5,9,17,2,25,4,3,1,0,1,1,7,1,7,2,2,2,2,1,4,2,3,2,4,4,2,2,4,4,2
1146983406,D,2,no,,0.579052238275037,,False,True,0,4,4,6,8,1,1,2,5,9,17,2,25,4,3,1,0,1,1,7,1,7,2,2,2,2,1,4,2,3,2,4,4,2,2,4,4,2
1146983406,E,1,no,,0.579052238275037,,False,True,0,4,4,6,8,1,1,2,5,9,17,2,25,4,3,1,0,1,1,7,1,7,2,2,2,2,1,4,2,3,2,4,4,2,2,4,4,2
1146983406,G,5,no,,0.579052238275037,,False,False,0,4,4,6,8,1,1,2,5,9,17,2,25,4,3,1,0,1,1,7,1,7,2,2,2,2,1,4,2,3,2,4,4,2,2,4,4,2
1146983406,H,6,unsure,,0.579052238275037,,False,False,0,4,4,6,8,1,1,2,5,9,17,2,25,4,3,1,0,1,1,7,1,7,2,2,2,2,1,4,2,3,2,4,4,2,2,4,4,2
1146983406,I,3,yes,somewhat accurate,0.579052238275037,True,True,False,4,4,4,6,8,1,1,2,5,9,17,2,25,4,3,1,0,1,1,7,1,7,2,2,2,2,1,4,2,3,2,4,4,2,2,4,4,2
1141323230,C,1,no,,0.963656965736794,,False,True,0,5,4,4,9,5,1,2,39,2,19,2,20,1,0,4,1,5,7,6,3,7,1,4,1,1,4,4,4,4,4,4,4,3,3,4,4,4
1141323230,D,6,no,,0.963656965736794,,False,True,0,5,4,4,9,5,1,2,39,2,19,2,20,1,0,4,1,5,7,6,3,7,1,4,1,1,4,4,4,4,4,4,4,3,3,4,4,4
1141323230,E,3,no,,0.963656965736794,,False,True,0,5,4,4,9,5,1,2,39,2,19,2,20,1,0,4,1,5,7,6,3,7,1,4,1,1,4,4,4,4,4,4,4,3,3,4,4,4
1141323230,H,4,yes,not very accurate,0.963656965736794,False,True,False,3,5,4,4,9,5,1,2,39,2,19,2,20,1,0,4,1,5,7,6,3,7,1,4,1,1,4,4,4,4,4,4,4,3,3,4,4,4
1141323230,J,2,no,,0.963656965736794,,False,False,0,5,4,4,9,5,1,2,39,2,19,2,20,1,0,4,1,5,7,6,3,7,1,4,1,1,4,4,4,4,4,4,4,3,3,4,4,4
1141323230,K,5,yes,somewhat accurate,0.963656965736794,True,True,False,4,5,4,4,9,5,1,2,39,2,19,2,20,1,0,4,1,5,7,6,3,7,1,4,1,1,4,4,4,4,4,4,4,3,3,4,4,4
1101430897,A,6,no,,1.05509120209333,,False,True,0,5,5,5,10,7,1,2,5,9,23,2,47,2,0,1,0,2,8,8,2,8,4,5,5,3,3,5,5,5,4,5,5,5,5,2,5,2
1101430897,B,3,no,,1.05509120209333,,False,True,0,5,5,5,10,7,1,2,5,9,23,2,47,2,0,1,0,2,8,8,2,8,4,5,5,3,3,5,5,5,4,5,5,5,5,2,5,2
1101430897,C,4,no,,1.05509120209333,,False,True,0,5,5,5,10,7,1,2,5,9,23,2,47,2,0,1,0,2,8,8,2,8,4,5,5,3,3,5,5,5,4,5,5,5,5,2,5,2
1101430897,H,2,no,,1.05509120209333,,False,False,0,5,5,5,10,7,1,2,5,9,23,2,47,2,0,1,0,2,8,8,2,8,4,5,5,3,3,5,5,5,4,5,5,5,5,2,5,2
1101430897,I,5,yes,somewhat accurate,1.05509120209333,True,True,False,4,5,5,5,10,7,1,2,5,9,23,2,47,2,0,1,0,2,8,8,2,8,4,5,5,3,3,5,5,5,4,5,5,5,5,2,5,2
1101430897,J,1,no,,1.05509120209333,,False,False,0,5,5,5,10,7,1,2,5,9,23,2,47,2,0,1,0,2,8,8,2,8,4,5,5,3,3,5,5,5,4,5,5,5,5,2,5,2
C1439718751,A,3,no,,0.811150692238137,,False,True,0,3,6,3,7,7,1,2,24,4,12,2,73,2,0,4,2,8,8,8,8,8,8,5,5,4,4,5,5,4,2,5,5,5,2,2,4,5
C1439718751,C,4,no,,0.811150692238137,,False,True,0,3,6,3,7,7,1,2,24,4,12,2,73,2,0,4,2,8,8,8,8,8,8,5,5,4,4,5,5,4,2,5,5,5,2,2,4,5
C1439718751,E,5,no,,0.811150692238137,,False,True,0,3,6,3,7,7,1,2,24,4,12,2,73,2,0,4,2,8,8,8,8,8,8,5,5,4,4,5,5,4,2,5,5,5,2,2,4,5
C1439718751,G,6,no,,0.811150692238137,,False,False,0,3,6,3,7,7,1,2,24,4,12,2,73,2,0,4,2,8,8,8,8,8,8,5,5,4,4,5,5,4,2,5,5,5,2,2,4,5
C1439718751,I,1,unsure,,0.811150692238137,,False,False,0,3,6,3,7,7,1,2,24,4,12,2,73,2,0,4,2,8,8,8,8,8,8,5,5,4,4,5,5,4,2,5,5,5,2,2,4,5
C1439718751,J,2,yes,somewhat accurate,0.811150692238137,True,True,False,4,3,6,3,7,7,1,2,24,4,12,2,73,2,0,4,2,8,8,8,8,8,8,5,5,4,4,5,5,4,2,5,5,5,2,2,4,5
1073826524,A,1,no,,0.782696236992401,,False,True,0,2,3,3,5,8,1,2,50,3,7,1,55,3,2,4,2,2,8,8,8,8,2,5,4,4,3,4,5,5,3,5,5,4,1,3,5,1
1073826524,B,5,no,,0.782696236992401,,False,True,0,2,3,3,5,8,1,2,50,3,7,1,55,3,2,4,2,2,8,8,8,8,2,5,4,4,3,4,5,5,3,5,5,4,1,3,5,1
1073826524,C,4,no,,0.782696236992401,,False,True,0,2,3,3,5,8,1,2,50,3,7,1,55,3,2,4,2,2,8,8,8,8,2,5,4,4,3,4,5,5,3,5,5,4,1,3,5,1
1073826524,F,2,no,,0.782696236992401,,False,False,0,2,3,3,5,8,1,2,50,3,7,1,55,3,2,4,2,2,8,8,8,8,2,5,4,4,3,4,5,5,3,5,5,4,1,3,5,1
1073826524,H,3,no,,0.782696236992401,,False,False,0,2,3,3,5,8,1,2,50,3,7,1,55,3,2,4,2,2,8,8,8,8,2,5,4,4,3,4,5,5,3,5,5,4,1,3,5,1
1073826524,K,6,yes,very accurate,0.782696236992401,True,True,False,4,2,3,3,5,8,1,2,50,3,7,1,55,3,2,4,2,2,8,8,8,8,2,5,4,4,3,4,5,5,3,5,5,4,1,3,5,1
1141751190,C,6,yes,somewhat accurate,1.40916793216201,True,True,True,1,5,1,6,9,1,1,2,10,5,19,1,29,1,0,4,1,2,2,3,1,1,1,2,2,2,1,2,3,2,2,1,2,2,2,1,3,1
1141751190,D,3,yes,somewhat accurate,1.40916793216201,True,True,True,1,5,1,6,9,1,1,2,10,5,19,1,29,1,0,4,1,2,2,3,1,1,1,2,2,2,1,2,3,2,2,1,2,2,2,1,3,1
1141751190,E,1,yes,very accurate,1.40916793216201,True,True,True,1,5,1,6,9,1,1,2,10,5,19,1,29,1,0,4,1,2,2,3,1,1,1,2,2,2,1,2,3,2,2,1,2,2,2,1,3,1
1141751190,F,5,yes,somewhat accurate,1.40916793216201,True,True,False,4,5,1,6,9,1,1,2,10,5,19,1,29,1,0,4,1,2,2,3,1,1,1,2,2,2,1,2,3,2,2,1,2,2,2,1,3,1
1141751190,I,4,no,,1.40916793216201,,False,False,0,5,1,6,9,1,1,2,10,5,19,1,29,1,0,4,1,2,2,3,1,1,1,2,2,2,1,2,3,2,2,1,2,2,2,1,3,1
1141751190,K,2,yes,somewhat accurate,1.40916793216201,True,True,False,4,5,1,6,9,1,1,2,10,5,19,1,29,1,0,4,1,2,2,3,1,1,1,2,2,2,1,2,3,2,2,1,2,2,2,1,3,1
1142128740,B,2,no,,0.647538448540507,,False,True,0,3,4,7,7,1,1,2,21,5,15,2,28,2,0,4,2,8,8,5,2,8,5,5,4,4,4,5,4,4,4,4,4,4,4,4,4,3
1142128740,D,6,yes,somewhat accurate,0.647538448540507,True,True,True,1,3,4,7,7,1,1,2,21,5,15,2,28,2,0,4,2,8,8,5,2,8,5,5,4,4,4,5,4,4,4,4,4,4,4,4,4,3
1142128740,E,4,unsure,,0.647538448540507,,False,True,0,3,4,7,7,1,1,2,21,5,15,2,28,2,0,4,2,8,8,5,2,8,5,5,4,4,4,5,4,4,4,4,4,4,4,4,4,3
1142128740,I,3,yes,somewhat accurate,0.647538448540507,True,True,False,4,3,4,7,7,1,1,2,21,5,15,2,28,2,0,4,2,8,8,5,2,8,5,5,4,4,4,5,4,4,4,4,4,4,4,4,4,3
1142128740,J,5,no,,0.647538448540507,,False,False,0,3,4,7,7,1,1,2,21,5,15,2,28,2,0,4,2,8,8,5,2,8,5,5,4,4,4,5,4,4,4,4,4,4,4,4,4,3
1142128740,K,1,yes,very accurate,0.647538448540507,True,True,False,4,3,4,7,7,1,1,2,21,5,15,2,28,2,0,4,2,8,8,5,2,8,5,5,4,4,4,5,4,4,4,4,4,4,4,4,4,3
1108113847,A,6,no,,1.49881011443804,,False,True,0,5,1,6,9,1,1,2,15,3,19,1,32,1,0,4,1,1,8,8,3,8,3,4,3,3,3,4,4,5,4,4,3,3,4,4,3,4
1108113847,C,2,no,,1.49881011443804,,False,True,0,5,1,6,9,1,1,2,15,3,19,1,32,1,0,4,1,1,8,8,3,8,3,4,3,3,3,4,4,5,4,4,3,3,4,4,3,4
1108113847,E,5,no,,1.49881011443804,,False,True,0,5,1,6,9,1,1,2,15,3,19,1,32,1,0,4,1,1,8,8,3,8,3,4,3,3,3,4,4,5,4,4,3,3,4,4,3,4
1108113847,F,1,no,,1.49881011443804,,False,False,0,5,1,6,9,1,1,2,15,3,19,1,32,1,0,4,1,1,8,8,3,8,3,4,3,3,3,4,4,5,4,4,3,3,4,4,3,4
1108113847,H,3,no,,1.49881011443804,,False,False,0,5,1,6,9,1,1,2,15,3,19,1,32,1,0,4,1,1,8,8,3,8,3,4,3,3,3,4,4,5,4,4,3,3,4,4,3,4
1108113847,K,4,yes,somewhat accurate,1.49881011443804,True,True,False,4,5,1,6,9,1,1,2,15,3,19,1,32,1,0,4,1,1,8,8,3,8,3,4,3,3,3,4,4,5,4,4,3,3,4,4,3,4
C1439719117,A,1,yes,very accurate,0.587763244582134,True,True,True,1,2,4,6,6,1,1,2,33,2,9,2,21,1,0,4,1,3,3,3,2,2,1,3,2,4,2,2,3,3,1,1,2,3,2,2,2,3
C1439719117,B,3,yes,somewhat accurate,0.587763244582134,True,True,True,1,2,4,6,6,1,1,2,33,2,9,2,21,1,0,4,1,3,3,3,2,2,1,3,2,4,2,2,3,3,1,1,2,3,2,2,2,3
C1439719117,C,6,no,,0.587763244582134,,False,True,0,2,4,6,6,1,1,2,33,2,9,2,21,1,0,4,1,3,3,3,2,2,1,3,2,4,2,2,3,3,1,1,2,3,2,2,2,3
C1439719117,F,4,no,,0.587763244582134,,False,False,0,2,4,6,6,1,1,2,33,2,9,2,21,1,0,4,1,3,3,3,2,2,1,3,2,4,2,2,3,3,1,1,2,3,2,2,2,3
C1439719117,I,2,yes,very accurate,0.587763244582134,True,True,False,4,2,4,6,6,1,1,2,33,2,9,2,21,1,0,4,1,3,3,3,2,2,1,3,2,4,2,2,3,3,1,1,2,3,2,2,2,3
C1439719117,J,5,no,,0.587763244582134,,False,False,0,2,4,6,6,1,1,2,33,2,9,2,21,1,0,4,1,3,3,3,2,2,1,3,2,4,2,2,3,3,1,1,2,3,2,2,2,3
C1439719034,A,4,no,,0.90345227051585,,False,True,0,1,6,3,2,7,1,2,36,3,4,2,75,3,3,1,0,3,8,8,8,8,8,5,5,4,4,5,5,5,3,5,5,4,5,5,5,3
C1439719034,B,6,no,,0.90345227051585,,False,True,0,1,6,3,2,7,1,2,36,3,4,2,75,3,3,1,0,3,8,8,8,8,8,5,5,4,4,5,5,5,3,5,5,4,5,5,5,3
C1439719034,C,2,no,,0.90345227051585,,False,True,0,1,6,3,2,7,1,2,36,3,4,2,75,3,3,1,0,3,8,8,8,8,8,5,5,4,4,5,5,5,3,5,5,4,5,5,5,3
C1439719034,F,1,no,,0.90345227051585,,False,False,0,1,6,3,2,7,1,2,36,3,4,2,75,3,3,1,0,3,8,8,8,8,8,5,5,4,4,5,5,5,3,5,5,4,5,5,5,3
C1439719034,H,3,no,,0.90345227051585,,False,False,0,1,6,3,2,7,1,2,36,3,4,2,75,3,3,1,0,3,8,8,8,8,8,5,5,4,4,5,5,5,3,5,5,4,5,5,5,3
C1439719034,I,5,no,,0.90345227051585,,False,False,0,1,6,3,2,7,1,2,36,3,4,2,75,3,3,1,0,3,8,8,8,8,8,5,5,4,4,5,5,5,3,5,5,4,5,5,5,3
1091238228,A,6,unsure,,0.640962672048247,,False,True,0,3,5,4,7,1,1,2,5,9,14,2,38,4,3,2,0,4,7,8,8,8,7,5,3,3,3,3,4,4,3,3,4,4,3,3,4,4
1091238228,C,2,unsure,,0.640962672048247,,False,True,0,3,5,4,7,1,1,2,5,9,14,2,38,4,3,2,0,4,7,8,8,8,7,5,3,3,3,3,4,4,3,3,4,4,3,3,4,4
1091238228,E,3,unsure,,0.640962672048247,,False,True,0,3,5,4,7,1,1,2,5,9,14,2,38,4,3,2,0,4,7,8,8,8,7,5,3,3,3,3,4,4,3,3,4,4,3,3,4,4
1091238228,F,4,unsure,,0.640962672048247,,False,False,0,3,5,4,7,1,1,2,5,9,14,2,38,4,3,2,0,4,7,8,8,8,7,5,3,3,3,3,4,4,3,3,4,4,3,3,4,4
1091238228,I,5,unsure,,0.640962672048247,,False,False,0,3,5,4,7,1,1,2,5,9,14,2,38,4,3,2,0,4,7,8,8,8,7,5,3,3,3,3,4,4,3,3,4,4,3,3,4,4
1091238228,J,1,unsure,,0.640962672048247,,False,False,0,3,5,4,7,1,1,2,5,9,14,2,38,4,3,2,0,4,7,8,8,8,7,5,3,3,3,3,4,4,3,3,4,4,3,3,4,4
C1439719530,B,6,no,,0.767928863081901,,False,True,0,1,6,7,2,4,1,2,22,1,4,2,72,1,0,4,1,1,5,8,8,1,5,4,2,1,2,1,4,5,4,4,4,2,3,4,4,4
C1439719530,C,5,no,,0.767928863081901,,False,True,0,1,6,7,2,4,1,2,22,1,4,2,72,1,0,4,1,1,5,8,8,1,5,4,2,1,2,1,4,5,4,4,4,2,3,4,4,4
C1439719530,E,3,no,,0.767928863081901,,False,True,0,1,6,7,2,4,1,2,22,1,4,2,72,1,0,4,1,1,5,8,8,1,5,4,2,1,2,1,4,5,4,4,4,2,3,4,4,4
C1439719530,G,1,yes,somewhat accurate,0.767928863081901,True,True,False,4,1,6,7,2,4,1,2,22,1,4,2,72,1,0,4,1,1,5,8,8,1,5,4,2,1,2,1,4,5,4,4,4,2,3,4,4,4
C1439719530,I,4,yes,not at all accurate,0.767928863081901,False,True,False,3,1,6,7,2,4,1,2,22,1,4,2,72,1,0,4,1,1,5,8,8,1,5,4,2,1,2,1,4,5,4,4,4,2,3,4,4,4
C1439719530,J,2,unsure,,0.767928863081901,,False,False,0,1,6,7,2,4,1,2,22,1,4,2,72,1,0,4,1,1,5,8,8,1,5,4,2,1,2,1,4,5,4,4,4,2,3,4,4,4
1141086809,A,1,no,,1.50740953760354,,False,True,0,1,4,3,1,5,3,2,36,3,1,2,20,3,1,1,0,1,1,7,1,8,1,3,2,2,2,4,3,3,2,3,2,2,3,4,4,4
1141086809,C,2,no,,1.50740953760354,,False,True,0,1,4,3,1,5,3,2,36,3,1,2,20,3,1,1,0,1,1,7,1,8,1,3,2,2,2,4,3,3,2,3,2,2,3,4,4,4
1141086809,D,6,no,,1.50740953760354,,False,True,0,1,4,3,1,5,3,2,36,3,1,2,20,3,1,1,0,1,1,7,1,8,1,3,2,2,2,4,3,3,2,3,2,2,3,4,4,4
1141086809,G,4,unsure,,1.50740953760354,,False,False,0,1,4,3,1,5,3,2,36,3,1,2,20,3,1,1,0,1,1,7,1,8,1,3,2,2,2,4,3,3,2,3,2,2,3,4,4,4
